id,name,age,ova,bov,pot,growth,a/w,d/w,value,total_stats,base_stats,composure,stamina,strength,power,reactions
221625,P. Mullins,28,64,64,64,0,High,Medium,475000.0,1519,319,63.0,50,70,330,65
221633,B. Sørmo,23,65,65,71,6,Medium,Medium,650000.0,1667,367,46.0,74,74,304,58
221634,L. Acosta,26,73,74,74,1,High,Medium,4700000.0,1873,395,71.0,75,39,306,72
221639,Mariano,26,77,78,78,1,High,Medium,10500000.0,2003,417,68.0,76,78,413,74
221641,W. Kanon,26,71,73,73,2,Medium,Medium,0.0,1633,365,62.0,69,82,326,62
221643,Kim Do Hyeok,28,66,66,66,0,High,High,650000.0,1798,368,69.0,87,72,359,67
221647,Kim Yong Hwan,27,66,66,67,1,High,High,650000.0,1655,375,60.0,78,66,284,66
221648,Y. Barnawi,26,64,64,65,1,Medium,Medium,450000.0,1628,355,52.0,74,72,309,60
221651,Ahn Yong Woo,28,66,66,66,0,High,Low,650000.0,1691,363,67.0,72,65,318,59
221657,T. Akindele,28,67,67,67,0,Medium,Low,800000.0,1620,359,63.0,65,76,335,62
221660,V. Lindelöf,25,80,82,84,4,Medium,High,17000000.0,1970,416,83.0,77,75,350,83
221662,S. Skrabb,25,65,68,67,2,High,Medium,675000.0,1870,389,62.0,76,62,347,65
221664,W. Cartagena,25,65,66,70,5,Medium,Medium,650000.0,1741,374,59.0,78,68,340,51
221665,R. Lindkvist,30,65,65,65,0,High,High,425000.0,1804,393,58.0,79,67,319,60
221671,Lee Jae Sung,27,74,76,74,0,High,High,6000000.0,1882,400,78.0,91,49,320,75
221680,N. Hagglund,27,65,66,66,1,Medium,High,550000.0,1513,316,57.0,55,77,292,66
221684,B. Sweat,28,67,67,67,0,Medium,Medium,650000.0,1776,376,68.0,67,68,305,64
221692,C. Bishop,23,65,67,71,6,High,Medium,750000.0,1618,347,63.0,72,74,340,63
221695,G. Donsah,24,70,72,76,6,Medium,Medium,2400000.0,1982,415,68.0,79,70,377,69
221696,T. McNamara,29,64,66,64,0,High,Medium,450000.0,1707,356,65.0,52,70,322,65
221697,O. Watkins,24,76,78,81,5,High,High,10500000.0,1919,411,62.0,82,71,379,74
221700,No Dong Geon,28,69,69,72,3,Medium,Medium,950000.0,1156,383,67.0,24,72,220,58
221701,Gabriel Boschilia,23,75,74,79,4,High,Low,8500000.0,1874,388,66.0,61,43,320,65
221702,Ewandro,22,70,71,79,9,High,Low,2700000.0,1692,360,59.0,62,42,277,68
221705,K. Dempsey,24,63,67,68,5,Medium,Medium,475000.0,1716,365,67.0,74,59,317,55
221709,T. Thompson,24,67,68,70,3,High,High,850000.0,1780,380,72.0,79,52,291,63
221711,C. Duvall,28,66,66,66,0,High,High,550000.0,1706,370,52.0,67,69,315,59
221713,D. Lovitz,28,68,68,68,0,Medium,High,775000.0,1859,391,60.0,80,68,334,65
221714,A. Morelos,24,75,77,82,7,High,Medium,9500000.0,1879,414,70.0,77,88,388,66
221736,J. Pereira,27,67,67,67,0,High,Medium,800000.0,1765,392,60.0,76,72,336,60
221740,E. Crivelli,25,75,77,79,4,High,High,8500000.0,1776,373,68.0,79,86,386,79
221743,Hélder Costa,26,73,73,74,1,Medium,Low,4700000.0,1768,380,70.0,68,56,294,72
221750,André Geraldes,29,74,74,74,0,Medium,Medium,4600000.0,1827,395,64.0,80,71,322,70
221753,M. Sobottka,26,71,72,73,2,Medium,High,2600000.0,1821,393,71.0,83,74,344,69
221756,Lee Gwang Hyeok,24,67,68,70,3,Medium,High,975000.0,1721,361,53.0,67,33,298,68
221767,K. Choi,25,64,66,67,3,Medium,Medium,575000.0,1572,334,47.0,66,46,287,64
221774,Fernando Karanga,29,71,71,71,0,High,Low,2400000.0,1646,351,61.0,70,76,357,64
221789,Gwon Wan Gyu,28,66,66,66,0,High,Medium,550000.0,1638,358,56.0,65,68,268,61
221791,R. Kurzawa,27,70,70,70,0,Medium,Medium,1900000.0,1859,388,69.0,73,62,333,69
221793,P. Twumasi,26,71,71,72,1,Medium,Low,2800000.0,1723,370,66.0,68,55,319,64
221794,Wescley,26,68,68,68,0,Medium,Medium,950000.0,1732,365,48.0,67,62,328,65
221797,E. Thommy,25,75,75,76,1,Medium,Medium,8000000.0,1830,384,62.0,67,51,316,71
221820,Zhang Xizhe,29,70,70,70,0,Medium,Low,1700000.0,1846,381,72.0,69,57,305,71
221824,Piao Cheng,30,67,67,67,0,High,Medium,700000.0,1859,392,68.0,77,64,325,63
221827,T. Dierßen,22,62,62,70,8,Medium,Medium,450000.0,1641,335,56.0,53,34,267,61
221832,L. Olaza,25,77,77,80,3,High,Medium,10000000.0,2093,438,72.0,75,68,368,67
221838,M. Jojić,28,70,72,70,0,Medium,Medium,1800000.0,1964,412,65.0,70,72,356,68
221841,A. Armstrong,23,73,75,81,8,High,Low,6000000.0,1933,408,73.0,78,61,370,73
221844,Shao Puliang,30,62,62,62,0,Medium,Medium,200000.0,1091,338,58.0,21,36,169,65
221845,Han Rongze,27,61,61,65,4,Medium,Medium,230000.0,1134,345,26.0,33,43,202,59
221846,Wang Tong,27,65,65,65,0,Medium,Medium,475000.0,1693,372,53.0,73,65,286,63
221859,Lee Ju Yong,27,63,63,63,0,High,Medium,325000.0,1745,379,65.0,68,71,304,58
221860,C. Gruezo,25,72,73,79,7,Low,High,3900000.0,1797,379,65.0,77,69,318,68
221865,A. Gomaa,24,71,71,75,4,High,Medium,0.0,1917,409,55.0,75,67,350,65
221885,P. Seguin,25,71,72,75,4,Low,Medium,2800000.0,1797,389,67.0,85,74,344,71
221890,J. Fulton,26,71,72,75,4,Medium,High,2700000.0,1801,392,67.0,69,75,317,63
221895,A. Koryan,22,64,65,72,8,High,High,675000.0,1624,342,60.0,76,34,289,54
221896,D. Avdijaj,22,68,70,73,5,High,Low,1200000.0,1726,358,65.0,63,47,323,64
221906,C. Donaldson,25,65,67,71,6,Medium,Medium,650000.0,1426,310,51.0,64,73,279,58
221907,B. Ould-Chikh,22,64,65,68,4,Medium,Low,600000.0,1573,331,57.0,47,50,286,60
221908,L. Morgan,23,68,69,74,6,High,High,1200000.0,1774,391,59.0,77,55,319,49
221909,J. Staněk,24,66,66,74,8,Medium,Medium,725000.0,1059,371,48.0,26,49,197,59
221912,Kang Hyeon Mu,25,70,70,74,4,Medium,Medium,1700000.0,1146,386,50.0,27,32,169,69
221919,A. Zeneli,25,74,75,77,3,Medium,Medium,7000000.0,1824,395,70.0,68,55,300,69
221923,Vigaray,25,74,74,77,3,Medium,Medium,6000000.0,1835,400,62.0,83,76,312,70
221924,K. Fisker,31,67,68,67,0,High,Medium,650000.0,1853,391,64.0,87,65,368,64
221931,P. Žulj,27,71,72,72,1,High,Medium,2700000.0,1926,398,69.0,65,73,341,65
221934,S. Scougall,26,65,69,66,1,High,Medium,625000.0,1753,383,68.0,80,60,324,56
221944,P. Michorl,25,73,75,77,4,High,Medium,5000000.0,1988,412,75.0,80,61,352,73
221969,F. Mladenović,28,71,71,71,0,Medium,Medium,2000000.0,1916,411,69.0,80,63,341,66
221982,P. Roberts,23,73,75,81,8,Medium,Medium,6000000.0,1687,358,76.0,56,33,264,63
221983,M. Sánchez,20,65,66,79,14,Medium,Medium,1200000.0,1651,361,62.0,67,58,306,66
221986,J. Hardeveld,25,64,66,68,4,Medium,High,500000.0,1667,347,66.0,55,70,287,62
221989,F. Aliti,26,63,65,68,5,Medium,High,425000.0,1526,333,51.0,64,75,297,59
221992,H. Lozano,24,80,81,83,3,High,Low,19000000.0,1993,425,74.0,76,57,349,79
221994,Núrio Fortuna,25,75,76,78,3,High,Medium,7500000.0,1983,428,70.0,84,70,378,71
222022,L. Di Plácido,26,72,73,75,3,High,Medium,3400000.0,1919,419,58.0,83,66,357,63
222024,T. Casali,24,63,63,68,5,Medium,Medium,375000.0,907,338,34.0,32,38,172,62
222028,J. Weigl,24,79,80,82,3,Medium,Medium,14500000.0,1916,400,83.0,77,62,311,80
222031,T. Mokeke,29,67,67,67,0,Medium,Medium,0.0,1733,372,75.0,77,55,285,55
222040,E. Agüero,25,61,65,65,4,Medium,High,325000.0,1686,359,44.0,72,80,321,58
222041,L. Boyé,24,69,71,74,5,High,High,1400000.0,1809,396,67.0,66,82,335,65
222045,C. Halkett,24,71,72,78,7,Medium,High,3000000.0,1763,370,60.0,70,80,337,60
222052,Lee Myung Jae,26,65,66,67,2,Medium,Medium,575000.0,1658,361,57.0,69,57,283,67
222059,Mosquito,21,67,66,81,14,Medium,Medium,1700000.0,1610,348,64.0,52,64,312,59
222060,Nathan,23,71,73,76,5,Medium,Low,3200000.0,1708,369,71.0,55,62,321,62
222077,M. Locatelli,22,78,79,84,6,Medium,Medium,13000000.0,1983,416,68.0,72,68,348,73
222078,B. Jamieson,21,64,64,74,10,High,Low,725000.0,1615,353,61.0,55,57,301,58
222079,J. Onomah,23,67,71,76,9,Medium,Medium,1200000.0,1771,388,63.0,68,68,315,71
222081,N. Sandberg,25,66,68,68,2,Medium,Medium,775000.0,1807,379,67.0,77,58,325,65
222087,T. Golley,29,61,61,61,0,Medium,Medium,250000.0,1551,337,55.0,60,56,288,56
222095,C. Burton,23,59,59,65,6,Medium,Medium,160000.0,1063,343,27.0,31,48,196,47
222096,H. Lewis,22,62,62,74,12,Medium,Medium,425000.0,1055,336,44.0,29,56,195,53
222104,T. Adarabioyo,22,70,72,81,11,Medium,Medium,2800000.0,1546,344,76.0,68,79,285,68
222109,C. Cadden,23,67,69,74,7,High,High,950000.0,1838,401,64.0,84,74,350,58
222116,D. Ramírez,24,67,68,73,6,Medium,Medium,1000000.0,1681,372,51.0,68,61,309,57
222118,Zhang Chenglin,33,61,61,61,0,Medium,Medium,120000.0,1552,334,65.0,65,72,269,60
222123,A. Long,27,75,77,78,3,Medium,High,7000000.0,1776,390,71.0,82,80,329,70
222129,A. Koselev,26,69,69,71,2,Medium,Medium,925000.0,961,362,53.0,23,76,181,70
222134,T. Hamed,31,76,76,76,0,Medium,High,0.0,1968,411,68.0,86,66,353,68
222148,O. Duda,25,75,77,79,4,Medium,High,8500000.0,1962,407,81.0,73,55,342,73
222156,J. Bree,22,67,67,76,9,Medium,Medium,1100000.0,1645,359,56.0,69,67,284,66
222160,Y. Koné,24,76,76,81,5,High,Medium,9000000.0,1891,414,69.0,76,74,318,73
222165,E. Hansson,22,69,70,77,8,Medium,Medium,1500000.0,1674,359,64.0,63,48,291,59
222168,L. Salvesen,24,64,66,70,6,High,Medium,625000.0,1613,342,58.0,80,77,363,62
222176,Liu Weiguo,28,57,57,60,3,Medium,Medium,90000.0,1079,333,28.0,37,67,216,53
222188,Zhou Tong,30,61,61,61,0,Medium,Medium,240000.0,1614,349,51.0,58,39,253,54
222191,Sun Bo,29,59,59,59,0,Medium,Medium,150000.0,1606,349,51.0,51,67,290,42
222200,Liu Jiashen,28,53,55,55,2,Medium,Medium,60000.0,1176,256,37.0,70,79,264,43
222204,Cao Yunding,30,72,72,72,0,High,Low,2900000.0,1837,389,67.0,70,64,337,67
222206,J. Correa,26,64,66,66,2,High,Medium,550000.0,1658,353,56.0,61,59,303,64
222215,P. Strand,25,65,69,68,3,High,High,675000.0,1897,408,60.0,90,65,362,64
222224,P. Anton,29,70,70,70,0,Medium,High,0.0,1832,381,69.0,75,67,342,71
222226,V. Bozhikov,32,67,67,67,0,Medium,High,0.0,1533,328,61.0,63,75,279,66
222227,P. Berg,22,72,74,80,8,Medium,High,4500000.0,1919,413,74.0,87,67,342,69
222229,Yang Hyung Mo,28,63,63,64,1,Medium,Medium,300000.0,1112,365,35.0,26,68,217,55
222240,Ji Xiang,30,69,69,69,0,High,High,825000.0,1913,399,60.0,74,72,354,64
222256,T. Bishop,23,64,68,70,6,Medium,Medium,600000.0,1750,375,68.0,58,62,287,62
222262,C. Dessers,25,72,74,75,3,Medium,Medium,4000000.0,1703,369,70.0,74,79,374,75
222263,N. Jackers,22,67,67,73,6,Medium,Medium,800000.0,1101,373,27.0,28,51,207,62
222266,J. Bartosz,22,62,62,68,6,High,Medium,375000.0,1670,377,62.0,68,74,319,57
222273,Jiang Zhipeng,31,69,69,69,0,High,High,750000.0,1879,397,62.0,72,62,320,70
222278,Tang Miao  B,29,70,70,70,0,Medium,High,1500000.0,1698,376,64.0,90,78,288,66
222279,Chang Feiya,27,56,59,57,1,Medium,Medium,110000.0,1458,319,50.0,67,46,250,58
222286,G. Lloris,24,67,69,70,3,Low,Medium,875000.0,1520,325,62.0,61,76,291,64
222315,G. Esparza,27,70,70,70,0,Medium,Medium,1900000.0,1786,384,63.0,72,44,306,62
222319,J. Angulo,24,68,69,73,5,Low,Medium,1100000.0,1636,368,55.0,84,76,288,63
222329,M. Wdowiak,23,67,68,72,5,Medium,Medium,1000000.0,1712,378,62.0,68,60,308,57
222331,L. Klostermann  B,24,80,82,85,5,Medium,Medium,18000000.0,1902,431,68.0,82,75,328,81
222346,Shi Ke,27,67,69,70,3,Medium,Medium,825000.0,1505,322,59.0,75,75,289,78
222352,A. Ajeti,23,72,74,79,7,High,Medium,4400000.0,1760,379,79.0,70,78,374,68
222355,L. Valzania,23,67,68,74,7,High,Medium,1100000.0,1706,375,63.0,67,57,319,66
222357,B. Embolo,23,78,80,84,6,Medium,Medium,14500000.0,1950,428,74.0,78,85,388,76
222368,A. Miranchuk,24,76,78,83,7,Medium,Medium,11000000.0,1825,390,80.0,72,68,332,76
222369,E. Smith,23,66,67,72,6,Medium,Medium,800000.0,1727,376,60.0,74,80,350,62
222379,F. Arce,23,63,65,72,9,High,Medium,525000.0,1751,368,54.0,67,76,351,60
222380,J. Meza,26,60,60,61,1,High,Medium,210000.0,1579,338,42.0,59,57,288,51
222382,L. Chávez,24,66,68,73,7,Medium,Medium,900000.0,1733,376,65.0,55,60,276,66
222389,N. Haikin,24,66,66,72,6,Medium,Medium,675000.0,1170,376,37.0,37,64,220,61
222390,Unai López,24,77,79,81,4,High,Medium,11500000.0,2075,438,76.0,77,62,364,77
222391,J. Minala,23,68,70,74,6,High,High,1200000.0,1821,390,63.0,75,70,352,66
222396,D. Ball,24,67,68,73,6,Low,High,950000.0,1641,354,67.0,75,71,307,60
222397,M. Risso,32,67,67,67,0,Low,Medium,500000.0,1401,295,51.0,64,85,289,56
222399,C. Ogilvie,24,66,66,73,7,High,Medium,800000.0,1670,357,56.0,74,71,297,56
222400,H. Winks,24,79,80,84,5,Medium,High,15500000.0,2002,425,83.0,79,61,313,80
222404,M. Normann,24,75,76,81,6,Medium,High,0.0,1985,427,72.0,83,79,376,71
222405,L. Kinsella,24,63,68,68,5,Medium,High,475000.0,1857,390,64.0,90,66,352,62
222410,K. Veendorp,23,66,68,72,6,Medium,Medium,800000.0,1693,363,58.0,63,78,330,59
222411,J. Prior,24,72,72,78,6,Medium,Medium,3200000.0,1236,408,59.0,30,78,237,64
222420,G. Ward,25,66,67,68,2,Medium,Medium,775000.0,1764,377,62.0,67,61,320,66
222422,A. Jakubiak,22,60,61,69,9,Medium,Medium,325000.0,1484,328,47.0,67,65,297,55
222428,J. Komar,23,72,74,81,9,Low,Medium,4400000.0,1587,346,59.0,79,81,301,69
222429,A. Cubas,24,75,76,82,7,High,Medium,8500000.0,1891,393,75.0,85,31,313,77
222430,F. Viáfara,28,71,71,71,0,High,Low,2000000.0,1824,389,59.0,89,32,334,61
222432,Feng Gang,27,56,60,57,1,Medium,Medium,100000.0,1675,347,40.0,61,40,295,56
222446,Luan,22,74,74,82,8,High,Medium,5000000.0,1806,394,61.0,63,64,296,71
222457,B. Mensah,25,75,77,80,5,High,Medium,9000000.0,1979,428,72.0,58,66,336,70
222461,Rochinha,25,72,74,75,3,High,Low,3900000.0,1730,376,64.0,69,42,271,75
222464,Sivera,23,72,72,78,6,Medium,Medium,3200000.0,1275,411,53.0,42,62,236,67
222466,José Carlos,24,64,66,73,9,Medium,Medium,625000.0,1505,314,59.0,66,67,297,64
222467,Ivi,26,72,73,73,1,Medium,Medium,3700000.0,1908,400,68.0,65,65,348,69
222471,J. Rasheed,28,61,61,64,3,Medium,Medium,230000.0,1031,334,39.0,32,79,219,54
222472,D. Granli,26,65,67,69,4,Medium,Medium,625000.0,1683,360,56.0,68,74,303,62
222475,M. Thorsby,24,69,73,75,6,High,High,1400000.0,1904,398,70.0,91,71,367,72
222477,L. Reed,22,65,66,74,9,Medium,High,775000.0,1776,378,63.0,71,62,336,56
222484,D. Mesenhöler,23,65,65,71,6,Medium,Medium,550000.0,1116,363,28.0,33,63,226,66
222488,N. Fazzi,24,64,65,69,5,High,Medium,600000.0,1754,372,60.0,91,69,348,61
222492,L. Sané,24,85,85,90,5,High,Medium,51500000.0,2086,444,80.0,70,69,368,79
222493,M. Friedrich,24,74,76,79,5,Medium,Medium,7000000.0,1630,349,63.0,62,77,291,72
222497,Y. Leiva,22,69,70,79,10,Medium,Medium,1700000.0,1775,381,62.0,74,59,324,62
222498,K. Parsemain,26,60,60,64,4,Medium,Medium,275000.0,1550,327,61.0,57,56,307,62
222501,T. Castagne,24,77,80,82,5,Medium,High,12000000.0,1948,429,68.0,85,60,329,78
222503,H. Isted,23,57,57,67,10,Medium,Medium,130000.0,948,321,38.0,25,37,165,47
222509,Dani Ceballos,23,80,82,85,5,High,Medium,19500000.0,2077,440,80.0,77,65,342,80
222510,I. Pomazun,22,66,66,74,8,Medium,Medium,725000.0,1052,368,29.0,30,44,196,56
222511,E. Unsain,25,74,74,80,6,Medium,Medium,5500000.0,1374,425,55.0,42,69,256,67
222513,R. Aarons,24,70,71,74,4,Medium,Medium,2300000.0,1721,374,65.0,64,54,294,60
222514,F. Woodman,23,72,72,82,10,Medium,Medium,3900000.0,1143,398,54.0,30,46,190,70
222519,A. Stølås,31,65,66,65,0,High,Medium,400000.0,1886,400,58.0,72,72,375,61
222521,O. Hüsing,27,70,72,72,2,Medium,High,1900000.0,1478,317,67.0,68,90,301,64
222528,L. Gooch,24,67,69,72,5,High,Medium,1000000.0,1830,398,64.0,66,72,319,61
222535,L. Orejuela,22,67,66,73,6,High,Low,875000.0,1740,382,60.0,78,69,331,58
222537,Zizo,24,70,72,73,3,High,Medium,0.0,1866,405,59.0,76,72,355,69
222544,E. Koulouris,24,70,72,73,3,High,Low,2300000.0,1608,346,70.0,65,68,339,68
222546,L. Zingerle,26,72,72,74,2,Medium,Medium,2700000.0,1057,396,47.0,34,54,208,68
222553,S. Griesbeck,29,72,73,72,0,Medium,High,2700000.0,1738,381,65.0,86,83,337,68
222557,J. Glad,23,68,70,75,7,Low,High,1100000.0,1512,336,65.0,74,70,277,64
222558,R. Karsdorp,25,75,75,77,2,High,Medium,7000000.0,2019,435,68.0,64,74,360,71
222560,T. Zwane,30,74,75,74,0,Medium,Medium,0.0,1824,402,66.0,78,67,322,75
222562,R. Rúnarsson,25,70,70,75,5,Medium,Medium,1800000.0,1154,398,42.0,41,56,225,61
222572,Iván Villar,22,68,68,75,7,Medium,Medium,950000.0,1067,366,46.0,30,52,198,68
222573,A. Tello,23,70,75,77,7,High,High,2500000.0,1969,430,65.0,87,83,365,71
222576,Pleguezuelo,23,66,68,73,7,High,Medium,825000.0,1657,353,59.0,66,61,277,59
222582,Kim Young Bin,28,61,62,62,1,Low,High,250000.0,1413,304,58.0,69,78,273,60
222583,T. James,24,65,65,71,6,Medium,High,650000.0,1769,378,58.0,74,69,340,57
222587,F. Escobar  B,25,69,69,74,5,Medium,High,1200000.0,1731,378,57.0,73,66,298,65
222590,M. Manotas,24,71,73,76,5,High,Low,3200000.0,1743,372,66.0,74,61,341,70
222598,Nélson Monte,24,72,74,77,5,Low,High,3700000.0,1711,365,63.0,78,76,309,69
222601,E. Osam,21,55,56,66,11,Medium,Medium,130000.0,1421,307,49.0,68,42,234,46
222611,D. Rodríguez,24,66,68,73,7,Medium,Medium,900000.0,1782,372,66.0,65,45,316,64
222618,Kim Sang Won,28,62,62,62,0,High,Medium,250000.0,1694,360,55.0,68,54,283,69
222621,Du Jia,27,61,61,63,2,Medium,Medium,210000.0,1115,340,57.0,35,58,214,68
222622,Hui Jiakang,31,64,64,64,0,High,Medium,400000.0,1708,363,60.0,70,59,307,55
222634,I. Success,24,71,73,77,6,Medium,Medium,3300000.0,1755,380,63.0,53,75,344,68
222636,G. Kyei,24,65,67,70,5,Medium,Low,725000.0,1579,341,64.0,69,88,359,59
222639,R. Ramírez,23,67,67,75,8,Medium,Medium,875000.0,1103,376,34.0,31,59,211,60
222643,J. Silva,25,67,69,71,4,Low,High,875000.0,1400,296,60.0,66,83,295,62
222644,Y. Asad,25,72,72,73,1,Medium,Medium,3700000.0,1917,406,67.0,80,60,346,62
222645,L. López,26,67,68,70,3,Medium,Medium,850000.0,1776,371,66.0,71,62,309,64
222654,J. Beesley  B,23,56,58,64,8,Medium,Medium,130000.0,1523,333,51.0,63,70,309,46
222665,M. Ødegaard,21,83,85,89,6,Medium,Medium,36000000.0,2099,443,76.0,80,55,335,74
222671,Everaldo,28,72,72,72,0,Medium,Low,3200000.0,1849,395,63.0,68,81,361,70
222685,D. Follonier,26,62,64,65,3,Medium,Medium,375000.0,1562,334,53.0,52,51,302,55
222692,B. Schmitz,25,71,71,74,3,High,Medium,2600000.0,1822,386,67.0,68,72,342,70
222693,H. Fertoli,25,69,70,72,3,Medium,Medium,1300000.0,1761,383,64.0,62,62,314,57
222707,Marcos Guilherme,23,75,75,81,6,Medium,Medium,9000000.0,1844,397,67.0,71,48,301,64
222709,Petros,31,79,79,79,0,Medium,Medium,9500000.0,2023,435,79.0,90,70,367,76
222715,Otávio,26,77,78,79,2,Medium,High,9500000.0,1919,406,74.0,79,73,354,76
222716,Everton,24,81,82,86,5,High,Low,24000000.0,1940,411,79.0,75,60,346,81
222724,B. Manuel,23,71,72,77,6,High,Medium,3200000.0,1817,379,69.0,57,61,345,62
222729,Gustavo,26,68,70,71,3,Medium,Medium,1100000.0,1564,335,68.0,59,74,323,60
222734,Kang Sang Woo,26,65,67,66,1,High,Medium,625000.0,1757,385,54.0,66,61,289,66
222737,Malcom,21,82,82,89,7,Medium,Medium,31000000.0,1978,418,78.0,74,64,366,79
222741,Leandro Pereira,28,70,70,70,0,Medium,Medium,1800000.0,1712,370,71.0,66,78,351,66
222763,D. Yakuba,19,63,63,75,12,Medium,Medium,475000.0,1623,353,61.0,57,68,234,58
222773,L. Zander,24,68,68,73,5,Medium,Medium,1100000.0,1643,360,62.0,67,64,280,64
222775,T. Pachonik,25,70,71,75,5,High,Medium,2100000.0,1816,396,66.0,84,82,349,66
222820,E. Salles,26,59,59,63,4,Medium,Medium,150000.0,966,316,27.0,41,64,200,57
222822,S. Burgess,22,62,66,69,7,Medium,Medium,425000.0,1730,373,60.0,74,48,299,58
222825,C. Akolo,25,72,73,75,3,High,Medium,3900000.0,1725,376,62.0,63,63,302,71
222836,R. Ledson,22,67,68,77,10,Medium,Medium,1100000.0,1777,373,53.0,71,65,314,64
222837,M. Zant,24,59,61,64,5,Medium,Medium,190000.0,1223,264,42.0,54,85,260,48
222838,B. Ajdini,27,70,71,71,1,High,Medium,1800000.0,1943,408,72.0,79,56,359,73
222840,R. Coly,24,73,73,79,6,Medium,Medium,4900000.0,1828,397,72.0,78,77,343,68
222843,Ronan,25,65,67,70,5,High,Low,725000.0,1447,308,64.0,66,92,321,64
222844,Walace,25,72,73,76,4,Medium,High,3600000.0,1893,403,72.0,66,74,347,70
222848,A. Samuel,24,63,65,68,5,High,Medium,500000.0,1663,358,59.0,75,66,336,57
222853,Hou Yongyong,22,62,63,72,10,Medium,Medium,500000.0,1647,349,58.0,65,61,299,61
222864,J. Rose,25,62,62,68,6,Medium,Medium,300000.0,1042,349,49.0,29,45,190,57
222870,G. Cooper,23,64,67,70,6,High,Medium,550000.0,1757,378,58.0,67,58,293,58
222875,J. Kayembe,25,69,70,72,3,Medium,Medium,1200000.0,1795,400,70.0,68,66,321,68
222876,J. Smith,25,67,67,69,2,Medium,Medium,675000.0,1097,354,51.0,29,55,205,69
222878,T. Walker,23,65,67,74,9,High,High,850000.0,1695,366,63.0,74,63,337,59
222881,Auro,24,69,70,73,4,Medium,Medium,1200000.0,1856,387,65.0,79,52,347,66
222883,T. Touré,26,69,69,70,1,High,Low,1200000.0,1839,385,68.0,66,65,336,61
222889,L. Acevedo,27,68,69,70,2,Low,Medium,950000.0,1403,306,55.0,68,90,276,62
222900,W. Hahn,27,71,71,73,2,Medium,Medium,2000000.0,1285,396,59.0,38,77,259,70
222916,J. Ginnelly,23,66,67,71,5,High,High,850000.0,1748,380,61.0,79,58,318,56
222922,J. Hesketh,24,66,68,71,5,Medium,Low,850000.0,1674,340,70.0,55,34,261,61
222923,F. Fumu Tamuzo,25,63,65,66,3,High,Low,475000.0,1637,355,62.0,59,61,312,55
222926,A. Mbengue,26,68,68,71,3,High,Medium,975000.0,1775,381,66.0,68,57,294,57
222930,T. Serbest,26,68,69,72,4,Medium,Medium,1000000.0,1789,381,71.0,72,72,332,72
222931,J. Doherty,24,61,61,67,6,Medium,High,300000.0,1515,329,73.0,76,69,297,53
222937,B. Close,23,66,68,75,9,Medium,Medium,925000.0,1833,389,73.0,77,61,336,61
222943,Jony,28,78,78,78,0,High,Medium,10500000.0,1975,423,76.0,73,67,317,73
222944,Pablo Pérez,26,66,67,67,1,Medium,Low,750000.0,1797,371,63.0,71,70,344,62
222951,M. Rodák,23,74,74,81,7,Medium,Medium,6000000.0,1169,410,51.0,27,68,220,73
222959,S. Moreo,27,69,69,69,0,Medium,Medium,1100000.0,1818,396,65.0,77,84,362,70
222969,J. Hergault,34,68,68,68,0,Medium,Medium,325000.0,1722,369,63.0,87,73,300,64
222970,E. Oztumer,29,68,68,68,0,High,Medium,875000.0,1801,360,75.0,75,33,324,62
222978,G. Sloggett,23,60,62,67,7,Medium,Medium,275000.0,1616,339,60.0,68,55,287,60
222982,A. Blin,23,73,74,77,4,Low,High,4700000.0,1831,381,68.0,81,70,333,74
222986,M. Morishige,33,71,71,71,0,Medium,High,1100000.0,1846,386,65.0,68,78,330,66
222987,H. Yamaguchi,29,70,70,70,0,Medium,Medium,1700000.0,1963,417,75.0,80,66,363,69
222991,M. Saito,30,67,67,67,0,High,Medium,725000.0,1664,350,64.0,57,61,321,62
222993,Y. Kakitani,30,68,68,68,0,Medium,Medium,850000.0,1647,356,63.0,62,64,332,66
222994,M. Nakamba,26,75,76,78,3,Medium,High,7500000.0,1881,407,71.0,79,77,365,71
223001,K. Aktaş,25,61,64,66,5,Medium,Medium,300000.0,1630,349,50.0,60,63,299,58
223004,J. Nolan,28,65,65,65,0,High,Medium,525000.0,1808,382,62.0,76,57,323,61
223007,M. Coppolaro,22,66,67,75,9,Medium,High,900000.0,1623,359,63.0,72,78,315,61
223010,L. Morosini,24,68,71,74,6,High,Low,1200000.0,1656,365,70.0,71,61,309,62
