age,ova,bov,pot,growth,value,total_stats,base_stats,composure,stamina,strength,power,reactions
27,66,66,67,1,650000.0,1655,375,60.0,78,66,284,66
26,64,64,65,1,450000.0,1628,355,52.0,74,72,309,60
28,66,66,66,0,650000.0,1691,363,67.0,72,65,318,59
28,67,67,67,0,800000.0,1620,359,63.0,65,76,335,62
25,80,82,84,4,17000000.0,1970,416,83.0,77,75,350,83
25,65,68,67,2,675000.0,1870,389,62.0,76,62,347,65
25,65,66,70,5,650000.0,1741,374,59.0,78,68,340,51
30,65,65,65,0,425000.0,1804,393,58.0,79,67,319,60
27,74,76,74,0,6000000.0,1882,400,78.0,91,49,320,75
27,65,66,66,1,550000.0,1513,316,57.0,55,77,292,66
28,67,67,67,0,650000.0,1776,376,68.0,67,68,305,64
23,65,67,71,6,750000.0,1618,347,63.0,72,74,340,63
24,70,72,76,6,2400000.0,1982,415,68.0,79,70,377,69
29,64,66,64,0,450000.0,1707,356,65.0,52,70,322,65
24,76,78,81,5,10500000.0,1919,411,62.0,82,71,379,74
28,69,69,72,3,950000.0,1156,383,67.0,24,72,220,58
23,75,74,79,4,8500000.0,1874,388,66.0,61,43,320,65
22,70,71,79,9,2700000.0,1692,360,59.0,62,42,277,68
24,63,67,68,5,475000.0,1716,365,67.0,74,59,317,55
24,67,68,70,3,850000.0,1780,380,72.0,79,52,291,63
28,66,66,66,0,550000.0,1706,370,52.0,67,69,315,59
28,68,68,68,0,775000.0,1859,391,60.0,80,68,334,65
24,75,77,82,7,9500000.0,1879,414,70.0,77,88,388,66
27,67,67,67,0,800000.0,1765,392,60.0,76,72,336,60
25,75,77,79,4,8500000.0,1776,373,68.0,79,86,386,79
26,73,73,74,1,4700000.0,1768,380,70.0,68,56,294,72
29,74,74,74,0,4600000.0,1827,395,64.0,80,71,322,70
26,71,72,73,2,2600000.0,1821,393,71.0,83,74,344,69
24,67,68,70,3,975000.0,1721,361,53.0,67,33,298,68
25,64,66,67,3,575000.0,1572,334,47.0,66,46,287,64
29,71,71,71,0,2400000.0,1646,351,61.0,70,76,357,64
28,66,66,66,0,550000.0,1638,358,56.0,65,68,268,61
27,70,70,70,0,1900000.0,1859,388,69.0,73,62,333,69
26,71,71,72,1,2800000.0,1723,370,66.0,68,55,319,64
26,68,68,68,0,950000.0,1732,365,48.0,67,62,328,65
25,75,75,76,1,8000000.0,1830,384,62.0,67,51,316,71
29,70,70,70,0,1700000.0,1846,381,72.0,69,57,305,71
30,67,67,67,0,700000.0,1859,392,68.0,77,64,325,63
22,62,62,70,8,450000.0,1641,335,56.0,53,34,267,61
25,77,77,80,3,10000000.0,2093,438,72.0,75,68,368,67
28,70,72,70,0,1800000.0,1964,412,65.0,70,72,356,68
23,73,75,81,8,6000000.0,1933,408,73.0,78,61,370,73
30,62,62,62,0,200000.0,1091,338,58.0,21,36,169,65
27,61,61,65,4,230000.0,1134,345,26.0,33,43,202,59
27,65,65,65,0,475000.0,1693,372,53.0,73,65,286,63
27,63,63,63,0,325000.0,1745,379,65.0,68,71,304,58
25,72,73,79,7,3900000.0,1797,379,65.0,77,69,318,68
24,71,71,75,4,0.0,1917,409,55.0,75,67,350,65
25,71,72,75,4,2800000.0,1797,389,67.0,85,74,344,71
26,71,72,75,4,2700000.0,1801,392,67.0,69,75,317,63
22,64,65,72,8,675000.0,1624,342,60.0,76,34,289,54
22,68,70,73,5,1200000.0,1726,358,65.0,63,47,323,64
25,65,67,71,6,650000.0,1426,310,51.0,64,73,279,58
22,64,65,68,4,600000.0,1573,331,57.0,47,50,286,60
23,68,69,74,6,1200000.0,1774,391,59.0,77,55,319,49
24,66,66,74,8,725000.0,1059,371,48.0,26,49,197,59
25,70,70,74,4,1700000.0,1146,386,50.0,27,32,169,69
25,74,75,77,3,7000000.0,1824,395,70.0,68,55,300,69
25,74,74,77,3,6000000.0,1835,400,62.0,83,76,312,70
31,67,68,67,0,650000.0,1853,391,64.0,87,65,368,64
27,71,72,72,1,2700000.0,1926,398,69.0,65,73,341,65
26,65,69,66,1,625000.0,1753,383,68.0,80,60,324,56
25,73,75,77,4,5000000.0,1988,412,75.0,80,61,352,73
28,71,71,71,0,2000000.0,1916,411,69.0,80,63,341,66
23,73,75,81,8,6000000.0,1687,358,76.0,56,33,264,63
20,65,66,79,14,1200000.0,1651,361,62.0,67,58,306,66
25,64,66,68,4,500000.0,1667,347,66.0,55,70,287,62
26,63,65,68,5,425000.0,1526,333,51.0,64,75,297,59
24,80,81,83,3,19000000.0,1993,425,74.0,76,57,349,79
25,75,76,78,3,7500000.0,1983,428,70.0,84,70,378,71
26,72,73,75,3,3400000.0,1919,419,58.0,83,66,357,63
24,63,63,68,5,375000.0,907,338,34.0,32,38,172,62
24,79,80,82,3,14500000.0,1916,400,83.0,77,62,311,80
29,67,67,67,0,0.0,1733,372,75.0,77,55,285,55
25,61,65,65,4,325000.0,1686,359,44.0,72,80,321,58
24,69,71,74,5,1400000.0,1809,396,67.0,66,82,335,65
24,71,72,78,7,3000000.0,1763,370,60.0,70,80,337,60
26,65,66,67,2,575000.0,1658,361,57.0,69,57,283,67
21,67,66,81,14,1700000.0,1610,348,64.0,52,64,312,59
23,71,73,76,5,3200000.0,1708,369,71.0,55,62,321,62
22,78,79,84,6,13000000.0,1983,416,68.0,72,68,348,73
21,64,64,74,10,725000.0,1615,353,61.0,55,57,301,58
23,67,71,76,9,1200000.0,1771,388,63.0,68,68,315,71
25,66,68,68,2,775000.0,1807,379,67.0,77,58,325,65
29,61,61,61,0,250000.0,1551,337,55.0,60,56,288,56
23,59,59,65,6,160000.0,1063,343,27.0,31,48,196,47
22,62,62,74,12,425000.0,1055,336,44.0,29,56,195,53
22,70,72,81,11,2800000.0,1546,344,76.0,68,79,285,68
23,67,69,74,7,950000.0,1838,401,64.0,84,74,350,58
24,67,68,73,6,1000000.0,1681,372,51.0,68,61,309,57
33,61,61,61,0,120000.0,1552,334,65.0,65,72,269,60
27,75,77,78,3,7000000.0,1776,390,71.0,82,80,329,70
26,69,69,71,2,925000.0,961,362,53.0,23,76,181,70
31,76,76,76,0,0.0,1968,411,68.0,86,66,353,68
25,75,77,79,4,8500000.0,1962,407,81.0,73,55,342,73
22,67,67,76,9,1100000.0,1645,359,56.0,69,67,284,66
24,76,76,81,5,9000000.0,1891,414,69.0,76,74,318,73
22,69,70,77,8,1500000.0,1674,359,64.0,63,48,291,59
24,64,66,70,6,625000.0,1613,342,58.0,80,77,363,62
28,57,57,60,3,90000.0,1079,333,28.0,37,67,216,53
30,61,61,61,0,240000.0,1614,349,51.0,58,39,253,54
29,59,59,59,0,150000.0,1606,349,51.0,51,67,290,42
28,53,55,55,2,60000.0,1176,256,37.0,70,79,264,43
30,72,72,72,0,2900000.0,1837,389,67.0,70,64,337,67
26,64,66,66,2,550000.0,1658,353,56.0,61,59,303,64
25,65,69,68,3,675000.0,1897,408,60.0,90,65,362,64
29,70,70,70,0,0.0,1832,381,69.0,75,67,342,71
32,67,67,67,0,0.0,1533,328,61.0,63,75,279,66
22,72,74,80,8,4500000.0,1919,413,74.0,87,67,342,69
28,63,63,64,1,300000.0,1112,365,35.0,26,68,217,55
30,69,69,69,0,825000.0,1913,399,60.0,74,72,354,64
23,64,68,70,6,600000.0,1750,375,68.0,58,62,287,62
25,72,74,75,3,4000000.0,1703,369,70.0,74,79,374,75
22,67,67,73,6,800000.0,1101,373,27.0,28,51,207,62
22,62,62,68,6,375000.0,1670,377,62.0,68,74,319,57
31,69,69,69,0,750000.0,1879,397,62.0,72,62,320,70
29,70,70,70,0,1500000.0,1698,376,64.0,90,78,288,66
27,56,59,57,1,110000.0,1458,319,50.0,67,46,250,58
24,67,69,70,3,875000.0,1520,325,62.0,61,76,291,64
27,70,70,70,0,1900000.0,1786,384,63.0,72,44,306,62
24,68,69,73,5,1100000.0,1636,368,55.0,84,76,288,63
23,67,68,72,5,1000000.0,1712,378,62.0,68,60,308,57
24,80,82,85,5,18000000.0,1902,431,68.0,82,75,328,81
27,67,69,70,3,825000.0,1505,322,59.0,75,75,289,78
23,72,74,79,7,4400000.0,1760,379,79.0,70,78,374,68
23,67,68,74,7,1100000.0,1706,375,63.0,67,57,319,66
23,78,80,84,6,14500000.0,1950,428,74.0,78,85,388,76
24,76,78,83,7,11000000.0,1825,390,80.0,72,68,332,76
23,66,67,72,6,800000.0,1727,376,60.0,74,80,350,62
23,63,65,72,9,525000.0,1751,368,54.0,67,76,351,60
26,60,60,61,1,210000.0,1579,338,42.0,59,57,288,51
24,66,68,73,7,900000.0,1733,376,65.0,55,60,276,66
24,66,66,72,6,675000.0,1170,376,37.0,37,64,220,61
24,77,79,81,4,11500000.0,2075,438,76.0,77,62,364,77
23,68,70,74,6,1200000.0,1821,390,63.0,75,70,352,66
24,67,68,73,6,950000.0,1641,354,67.0,75,71,307,60
32,67,67,67,0,500000.0,1401,295,51.0,64,85,289,56
24,66,66,73,7,800000.0,1670,357,56.0,74,71,297,56
24,79,80,84,5,15500000.0,2002,425,83.0,79,61,313,80
24,75,76,81,6,0.0,1985,427,72.0,83,79,376,71
24,63,68,68,5,475000.0,1857,390,64.0,90,66,352,62
23,66,68,72,6,800000.0,1693,363,58.0,63,78,330,59
24,72,72,78,6,3200000.0,1236,408,59.0,30,78,237,64
25,66,67,68,2,775000.0,1764,377,62.0,67,61,320,66
22,60,61,69,9,325000.0,1484,328,47.0,67,65,297,55
23,72,74,81,9,4400000.0,1587,346,59.0,79,81,301,69
24,75,76,82,7,8500000.0,1891,393,75.0,85,31,313,77
28,71,71,71,0,2000000.0,1824,389,59.0,89,32,334,61
27,56,60,57,1,100000.0,1675,347,40.0,61,40,295,56
22,74,74,82,8,5000000.0,1806,394,61.0,63,64,296,71
25,75,77,80,5,9000000.0,1979,428,72.0,58,66,336,70
25,72,74,75,3,3900000.0,1730,376,64.0,69,42,271,75
23,72,72,78,6,3200000.0,1275,411,53.0,42,62,236,67
24,64,66,73,9,625000.0,1505,314,59.0,66,67,297,64
26,72,73,73,1,3700000.0,1908,400,68.0,65,65,348,69
28,61,61,64,3,230000.0,1031,334,39.0,32,79,219,54
26,65,67,69,4,625000.0,1683,360,56.0,68,74,303,62
24,69,73,75,6,1400000.0,1904,398,70.0,91,71,367,72
22,65,66,74,9,775000.0,1776,378,63.0,71,62,336,56
23,65,65,71,6,550000.0,1116,363,28.0,33,63,226,66
24,64,65,69,5,600000.0,1754,372,60.0,91,69,348,61
24,85,85,90,5,51500000.0,2086,444,80.0,70,69,368,79
24,74,76,79,5,7000000.0,1630,349,63.0,62,77,291,72
22,69,70,79,10,1700000.0,1775,381,62.0,74,59,324,62
26,60,60,64,4,275000.0,1550,327,61.0,57,56,307,62
24,77,80,82,5,12000000.0,1948,429,68.0,85,60,329,78
23,57,57,67,10,130000.0,948,321,38.0,25,37,165,47
23,80,82,85,5,19500000.0,2077,440,80.0,77,65,342,80
22,66,66,74,8,725000.0,1052,368,29.0,30,44,196,56
25,74,74,80,6,5500000.0,1374,425,55.0,42,69,256,67
24,70,71,74,4,2300000.0,1721,374,65.0,64,54,294,60
23,72,72,82,10,3900000.0,1143,398,54.0,30,46,190,70
31,65,66,65,0,400000.0,1886,400,58.0,72,72,375,61
27,70,72,72,2,1900000.0,1478,317,67.0,68,90,301,64
24,67,69,72,5,1000000.0,1830,398,64.0,66,72,319,61
22,67,66,73,6,875000.0,1740,382,60.0,78,69,331,58
24,70,72,73,3,0.0,1866,405,59.0,76,72,355,69
24,70,72,73,3,2300000.0,1608,346,70.0,65,68,339,68
26,72,72,74,2,2700000.0,1057,396,47.0,34,54,208,68
29,72,73,72,0,2700000.0,1738,381,65.0,86,83,337,68
23,68,70,75,7,1100000.0,1512,336,65.0,74,70,277,64
25,75,75,77,2,7000000.0,2019,435,68.0,64,74,360,71
30,74,75,74,0,0.0,1824,402,66.0,78,67,322,75
25,70,70,75,5,1800000.0,1154,398,42.0,41,56,225,61
22,68,68,75,7,950000.0,1067,366,46.0,30,52,198,68
23,70,75,77,7,2500000.0,1969,430,65.0,87,83,365,71
23,66,68,73,7,825000.0,1657,353,59.0,66,61,277,59
28,61,62,62,1,250000.0,1413,304,58.0,69,78,273,60
24,65,65,71,6,650000.0,1769,378,58.0,74,69,340,57
25,69,69,74,5,1200000.0,1731,378,57.0,73,66,298,65
24,71,73,76,5,3200000.0,1743,372,66.0,74,61,341,70
24,72,74,77,5,3700000.0,1711,365,63.0,78,76,309,69
21,55,56,66,11,130000.0,1421,307,49.0,68,42,234,46
24,66,68,73,7,900000.0,1782,372,66.0,65,45,316,64
28,62,62,62,0,250000.0,1694,360,55.0,68,54,283,69
27,61,61,63,2,210000.0,1115,340,57.0,35,58,214,68
31,64,64,64,0,400000.0,1708,363,60.0,70,59,307,55
24,71,73,77,6,3300000.0,1755,380,63.0,53,75,344,68
24,65,67,70,5,725000.0,1579,341,64.0,69,88,359,59
23,67,67,75,8,875000.0,1103,376,34.0,31,59,211,60
25,67,69,71,4,875000.0,1400,296,60.0,66,83,295,62
25,72,72,73,1,3700000.0,1917,406,67.0,80,60,346,62
26,67,68,70,3,850000.0,1776,371,66.0,71,62,309,64
23,56,58,64,8,130000.0,1523,333,51.0,63,70,309,46
21,83,85,89,6,36000000.0,2099,443,76.0,80,55,335,74
28,72,72,72,0,3200000.0,1849,395,63.0,68,81,361,70
26,62,64,65,3,375000.0,1562,334,53.0,52,51,302,55
25,71,71,74,3,2600000.0,1822,386,67.0,68,72,342,70
25,69,70,72,3,1300000.0,1761,383,64.0,62,62,314,57
23,75,75,81,6,9000000.0,1844,397,67.0,71,48,301,64
31,79,79,79,0,9500000.0,2023,435,79.0,90,70,367,76
26,77,78,79,2,9500000.0,1919,406,74.0,79,73,354,76
24,81,82,86,5,24000000.0,1940,411,79.0,75,60,346,81
23,71,72,77,6,3200000.0,1817,379,69.0,57,61,345,62
26,68,70,71,3,1100000.0,1564,335,68.0,59,74,323,60
26,65,67,66,1,625000.0,1757,385,54.0,66,61,289,66
21,82,82,89,7,31000000.0,1978,418,78.0,74,64,366,79
28,70,70,70,0,1800000.0,1712,370,71.0,66,78,351,66
19,63,63,75,12,475000.0,1623,353,61.0,57,68,234,58
24,68,68,73,5,1100000.0,1643,360,62.0,67,64,280,64
25,70,71,75,5,2100000.0,1816,396,66.0,84,82,349,66
26,59,59,63,4,150000.0,966,316,27.0,41,64,200,57
22,62,66,69,7,425000.0,1730,373,60.0,74,48,299,58
25,72,73,75,3,3900000.0,1725,376,62.0,63,63,302,71
22,67,68,77,10,1100000.0,1777,373,53.0,71,65,314,64
24,59,61,64,5,190000.0,1223,264,42.0,54,85,260,48
27,70,71,71,1,1800000.0,1943,408,72.0,79,56,359,73
24,73,73,79,6,4900000.0,1828,397,72.0,78,77,343,68
25,65,67,70,5,725000.0,1447,308,64.0,66,92,321,64
25,72,73,76,4,3600000.0,1893,403,72.0,66,74,347,70
24,63,65,68,5,500000.0,1663,358,59.0,75,66,336,57
22,62,63,72,10,500000.0,1647,349,58.0,65,61,299,61
25,62,62,68,6,300000.0,1042,349,49.0,29,45,190,57
23,64,67,70,6,550000.0,1757,378,58.0,67,58,293,58
25,69,70,72,3,1200000.0,1795,400,70.0,68,66,321,68
25,67,67,69,2,675000.0,1097,354,51.0,29,55,205,69
23,65,67,74,9,850000.0,1695,366,63.0,74,63,337,59
24,69,70,73,4,1200000.0,1856,387,65.0,79,52,347,66
26,69,69,70,1,1200000.0,1839,385,68.0,66,65,336,61
27,68,69,70,2,950000.0,1403,306,55.0,68,90,276,62
27,71,71,73,2,2000000.0,1285,396,59.0,38,77,259,70
23,66,67,71,5,850000.0,1748,380,61.0,79,58,318,56
24,66,68,71,5,850000.0,1674,340,70.0,55,34,261,61
25,63,65,66,3,475000.0,1637,355,62.0,59,61,312,55
26,68,68,71,3,975000.0,1775,381,66.0,68,57,294,57
26,68,69,72,4,1000000.0,1789,381,71.0,72,72,332,72
24,61,61,67,6,300000.0,1515,329,73.0,76,69,297,53
23,66,68,75,9,925000.0,1833,389,73.0,77,61,336,61
28,78,78,78,0,10500000.0,1975,423,76.0,73,67,317,73
26,66,67,67,1,750000.0,1797,371,63.0,71,70,344,62
23,74,74,81,7,6000000.0,1169,410,51.0,27,68,220,73
27,69,69,69,0,1100000.0,1818,396,65.0,77,84,362,70
34,68,68,68,0,325000.0,1722,369,63.0,87,73,300,64
29,68,68,68,0,875000.0,1801,360,75.0,75,33,324,62
23,60,62,67,7,275000.0,1616,339,60.0,68,55,287,60
23,73,74,77,4,4700000.0,1831,381,68.0,81,70,333,74
33,71,71,71,0,1100000.0,1846,386,65.0,68,78,330,66
29,70,70,70,0,1700000.0,1963,417,75.0,80,66,363,69
30,67,67,67,0,725000.0,1664,350,64.0,57,61,321,62
30,68,68,68,0,850000.0,1647,356,63.0,62,64,332,66
26,75,76,78,3,7500000.0,1881,407,71.0,79,77,365,71
25,61,64,66,5,300000.0,1630,349,50.0,60,63,299,58
28,65,65,65,0,525000.0,1808,382,62.0,76,57,323,61
22,66,67,75,9,900000.0,1623,359,63.0,72,78,315,61
24,68,71,74,6,1200000.0,1656,365,70.0,71,61,309,62
28,68,68,68,0,775000.0,1620,345,55.0,72,76,335,60
25,60,62,63,3,250000.0,1629,340,54.0,61,58,278,60
27,70,71,71,1,2000000.0,1947,411,68.0,89,83,394,65
23,72,74,79,7,3900000.0,1660,358,63.0,68,73,297,68
26,63,63,66,3,325000.0,1048,349,48.0,26,68,210,57
28,69,69,69,0,900000.0,1797,391,58.0,71,69,326,67
26,69,71,71,2,1100000.0,1673,357,67.0,73,69,299,68
29,71,71,71,0,2300000.0,1767,375,72.0,73,63,338,65
27,76,77,77,1,0.0,2039,437,64.0,77,59,346,73
26,78,78,79,1,12000000.0,2013,425,77.0,82,33,317,76
26,67,68,69,2,825000.0,1435,309,62.0,62,91,282,55
29,72,72,72,0,3100000.0,1899,396,76.0,73,83,406,69
24,61,63,66,5,300000.0,1353,302,54.0,67,90,284,52
31,60,60,60,0,190000.0,1519,327,56.0,72,62,319,57
23,70,70,75,5,0.0,1751,365,64.0,58,59,317,65
26,65,65,67,2,475000.0,1094,364,49.0,36,60,209,61
27,67,67,67,0,800000.0,1862,391,65.0,70,69,339,63
24,59,59,64,5,180000.0,1579,329,57.0,74,56,290,45
25,66,68,71,5,850000.0,1664,339,58.0,61,31,283,64
27,67,67,67,0,825000.0,1741,360,71.0,75,60,345,68
25,70,71,72,2,2200000.0,1765,385,62.0,62,61,279,63
25,78,80,83,5,14000000.0,1822,389,72.0,73,76,379,75
28,64,64,64,0,475000.0,1572,316,71.0,62,78,352,67
31,68,68,68,0,650000.0,1813,385,62.0,74,75,337,64
27,71,71,71,0,2500000.0,1970,417,62.0,80,57,356,65
23,67,69,75,8,1100000.0,1571,338,58.0,50,69,306,66
25,74,76,77,3,6500000.0,1760,371,71.0,75,81,357,69
25,67,68,71,4,875000.0,1715,380,57.0,78,58,273,60
24,72,72,79,7,3900000.0,1743,387,52.0,83,74,309,65
24,61,64,66,5,325000.0,1608,342,50.0,64,48,295,58
27,68,69,69,1,1000000.0,1770,373,62.0,76,67,353,68
22,68,70,75,7,1300000.0,1768,395,67.0,69,67,330,54
25,72,75,77,5,4100000.0,2002,425,76.0,77,72,373,68
22,68,69,73,5,1200000.0,1558,338,68.0,71,75,343,63
24,68,70,74,6,1100000.0,1524,335,60.0,73,83,310,63
20,57,56,68,11,160000.0,1488,331,53.0,64,61,276,53
22,61,62,67,6,350000.0,1476,326,50.0,68,69,321,52
24,65,65,71,6,550000.0,918,359,37.0,23,55,177,54
24,60,61,67,7,250000.0,1433,317,51.0,68,69,278,54
24,64,66,70,6,600000.0,1746,365,62.0,73,56,314,61
23,75,77,81,6,9500000.0,1897,399,68.0,70,83,390,73
26,75,75,76,1,7000000.0,2069,443,75.0,84,80,402,76
21,66,65,75,9,1000000.0,1558,343,53.0,55,81,320,61
24,72,73,76,4,4100000.0,1772,382,55.0,67,71,330,65
26,65,67,68,3,675000.0,1499,324,63.0,63,73,335,58
29,71,71,71,0,2300000.0,1751,373,68.0,69,62,341,69
30,69,72,69,0,975000.0,1975,409,72.0,92,82,394,69
28,64,64,64,0,450000.0,1707,351,58.0,67,70,327,61
22,71,71,80,9,3300000.0,1827,396,63.0,82,71,326,67
25,71,73,75,4,3100000.0,1919,405,63.0,75,60,330,64
26,71,72,72,1,2400000.0,1741,382,66.0,84,65,293,65
29,72,72,72,0,3000000.0,2010,428,63.0,89,81,397,75
31,71,71,71,0,1800000.0,1712,351,58.0,76,81,354,68
25,70,73,72,2,2200000.0,1810,376,71.0,62,58,337,70
28,73,73,73,0,4100000.0,1812,384,73.0,67,69,358,71
32,77,77,77,0,5500000.0,1216,419,45.0,32,60,227,68
22,60,62,64,4,240000.0,1420,308,60.0,59,66,260,54
24,70,71,76,6,2200000.0,1860,393,66.0,83,61,334,66
27,62,64,64,2,325000.0,1554,349,56.0,72,76,287,58
25,62,62,66,4,350000.0,1513,339,47.0,69,69,280,57
26,66,68,70,4,725000.0,1349,282,52.0,73,81,295,53
31,64,64,64,0,400000.0,1715,353,68.0,50,64,303,50
21,62,63,68,6,425000.0,1491,312,46.0,34,34,222,65
25,77,79,81,4,11500000.0,2026,427,74.0,76,75,372,75
29,62,62,62,0,250000.0,1719,362,49.0,67,67,315,54
27,71,72,72,1,2800000.0,1622,348,63.0,59,87,345,65
31,73,73,73,0,3000000.0,1839,389,73.0,74,73,331,71
27,75,75,76,1,6500000.0,2007,416,68.0,79,65,373,76
22,67,66,73,6,1000000.0,1684,356,60.0,67,43,275,71
26,66,68,70,4,725000.0,1625,348,58.0,69,81,331,59
24,67,71,72,5,1000000.0,1828,398,72.0,92,71,344,73
31,70,70,70,0,1300000.0,1904,403,72.0,80,76,366,70
26,77,78,80,3,9500000.0,1953,419,72.0,87,56,312,76
26,68,69,69,1,1100000.0,1577,342,64.0,52,62,287,65
23,75,77,81,6,9500000.0,1862,407,72.0,75,85,379,72
25,69,70,72,3,1300000.0,1794,384,68.0,78,57,342,67
24,64,63,70,6,450000.0,1112,351,52.0,32,68,213,58
27,68,69,69,1,900000.0,1948,408,69.0,68,63,358,65
23,68,70,74,6,1200000.0,1792,378,73.0,59,61,319,65
26,68,68,69,1,1100000.0,1719,373,69.0,67,66,314,63
30,63,63,63,0,300000.0,1748,366,59.0,79,75,357,58
24,71,72,75,4,2700000.0,1916,408,66.0,66,55,317,66
30,61,61,61,0,240000.0,1492,322,58.0,69,75,323,55
29,68,68,68,0,750000.0,1544,346,68.0,71,75,278,64
26,66,68,70,4,750000.0,1629,348,58.0,75,70,319,62
28,65,67,65,0,525000.0,1891,399,58.0,70,60,348,64
30,67,68,67,0,725000.0,1643,354,53.0,62,58,308,65
27,71,71,71,0,2500000.0,1825,401,60.0,65,66,322,60
23,62,62,68,6,325000.0,1084,352,29.0,30,62,203,53
28,71,71,71,0,2400000.0,1820,389,71.0,71,82,365,66
25,68,72,71,3,1100000.0,1803,391,65.0,73,73,329,69
23,71,72,78,7,3000000.0,1890,408,64.0,70,66,346,64
24,64,64,66,2,500000.0,1694,368,60.0,71,71,318,58
23,62,61,68,6,300000.0,1061,347,33.0,23,83,207,55
26,70,72,72,2,2200000.0,1662,356,65.0,67,90,376,69
30,71,71,71,0,1900000.0,1775,378,54.0,75,64,305,66
24,74,76,78,4,7000000.0,2049,428,80.0,78,76,377,73
26,70,71,71,1,1800000.0,1430,307,64.0,47,75,294,68
27,67,68,68,1,900000.0,1594,328,68.0,55,90,344,66
26,77,77,82,5,8500000.0,1347,429,57.0,35,72,255,74
31,68,68,68,0,800000.0,1708,357,62.0,77,79,348,69
25,69,71,72,3,1200000.0,1773,376,64.0,67,76,353,64
27,67,68,68,1,900000.0,1648,355,60.0,64,78,351,54
23,68,72,75,7,1200000.0,1977,416,68.0,73,68,369,65
25,65,67,72,7,675000.0,1651,357,61.0,72,80,325,60
31,72,72,72,0,2000000.0,1257,398,50.0,43,77,246,69
31,79,79,79,0,11500000.0,1836,393,76.0,71,78,372,84
31,70,70,70,0,1300000.0,1844,394,72.0,86,62,319,69
27,70,70,70,0,1900000.0,1611,360,60.0,76,80,372,58
24,66,68,73,7,800000.0,1736,375,59.0,74,53,303,62
25,71,73,75,4,3100000.0,1743,366,56.0,76,74,359,71
27,78,78,79,1,10500000.0,1966,425,70.0,81,65,341,73
25,69,69,73,4,1000000.0,1047,374,41.0,20,62,204,71
28,67,67,67,0,650000.0,1653,354,58.0,71,70,272,62
30,75,75,75,0,6000000.0,1874,393,80.0,78,67,359,80
22,64,64,71,7,625000.0,1625,338,66.0,48,61,260,59
32,72,72,72,0,1900000.0,1794,384,69.0,85,67,331,71
31,77,77,77,0,8000000.0,1947,408,71.0,78,88,390,75
25,71,72,75,4,2700000.0,1844,391,65.0,75,65,313,68
25,67,67,68,1,900000.0,1796,392,54.0,73,56,296,66
24,74,76,79,5,7000000.0,1632,360,62.0,65,85,308,67
25,67,69,70,3,950000.0,1748,368,63.0,84,51,320,68
23,73,74,79,6,5000000.0,1869,391,70.0,85,68,333,72
24,64,65,70,6,625000.0,1595,350,59.0,65,61,285,53
26,65,67,68,3,600000.0,1425,314,54.0,59,70,265,63
26,65,67,68,3,675000.0,1683,366,58.0,70,75,315,61
23,75,77,79,4,8000000.0,1529,339,68.0,63,74,276,69
26,69,69,70,1,1200000.0,1858,398,67.0,70,53,323,65
26,66,69,69,3,725000.0,1565,338,59.0,69,76,289,65
24,67,68,73,6,950000.0,1763,379,62.0,84,66,337,64
31,73,73,73,0,3000000.0,2024,413,71.0,68,65,349,71
28,71,71,71,0,2400000.0,1664,361,67.0,74,81,372,69
24,71,71,75,4,2300000.0,1182,400,52.0,31,67,234,72
27,81,81,81,0,19000000.0,1864,399,83.0,85,86,404,83
27,69,69,73,4,950000.0,1169,385,57.0,39,67,230,68
29,65,65,65,0,450000.0,1729,368,56.0,73,73,329,62
25,82,82,82,0,24000000.0,2197,469,75.0,86,76,397,84
29,66,66,67,1,525000.0,1155,372,56.0,24,65,223,56
26,76,78,79,3,9500000.0,1681,369,73.0,75,91,368,75
24,73,74,78,5,4900000.0,1926,415,70.0,63,74,345,69
27,80,80,80,0,13000000.0,2020,441,75.0,93,72,371,77
27,68,68,71,3,775000.0,1216,383,44.0,30,75,232,64
30,69,69,69,0,850000.0,1554,332,58.0,63,80,308,63
24,67,67,73,6,800000.0,1151,367,31.0,45,62,232,66
28,70,71,70,0,1800000.0,1903,399,69.0,78,80,364,62
28,64,64,64,0,450000.0,1588,334,62.0,53,41,250,60
30,68,68,68,0,875000.0,1702,364,61.0,54,62,310,60
24,67,69,69,2,825000.0,1736,362,56.0,61,69,285,64
24,71,72,77,6,3200000.0,1747,370,60.0,60,58,306,61
25,61,65,64,3,325000.0,1541,337,46.0,55,71,286,58
25,71,73,75,4,2700000.0,1690,373,63.0,66,77,281,63
25,66,68,70,4,825000.0,1668,346,62.0,57,59,321,64
25,67,68,74,7,975000.0,1805,384,57.0,74,74,344,61
24,67,66,70,3,975000.0,1759,369,66.0,64,53,303,64
25,58,57,62,4,0.0,1065,329,57.0,30,67,192,51
25,68,69,73,5,1100000.0,1779,383,62.0,86,68,321,68
31,63,63,63,0,325000.0,1621,351,55.0,69,57,311,59
25,68,70,70,2,1100000.0,1754,381,62.0,69,70,345,63
25,70,72,75,5,2400000.0,1852,391,66.0,70,50,269,64
27,70,70,71,1,1800000.0,1869,390,59.0,87,69,337,66
26,69,69,70,1,1200000.0,1833,398,62.0,69,70,344,59
30,67,67,67,0,725000.0,1796,376,70.0,68,66,340,64
24,62,65,69,7,425000.0,1695,363,54.0,78,62,312,62
23,65,64,72,7,675000.0,1662,357,65.0,69,75,360,64
